change_in_market_value,position,foot,height_in_cm,age,minutes_played,goals,assists,penalty_attempts,yellow_cards,shots,shots_on_target_pct,goals_per_shot,passes,completed_passes_pct,assisted_shots,goal_creating_action,tackles_won_pct,tackles_interceptions,clearances,mistakes_leading_to_opp_shot,dribbles_success,ball_control_failed_attempt,ball_control_lost_after_tackle,fouls,fouled,offside,penalties_won,aerial_success_pct
2000000,Attack,Right,197,26,1751,8,2,1,6,55,0.309090909090909,0.145454545454545,449,0.5167037861915368,21,4,0.4666666666666667,19,22,0,19,75,25,54,21,21,1,0.5802469135802469
1500000,Attack,Right,180,25,1762,7,5,2,1,55,0.272727272727273,0.127272727272727,960,0.7302083333333333,45,11,0.53125,36,15,0,33,34,28,13,19,10,1,0.29411764705882354
1000000,Defender,Left,174,24,2765,0,2,1,6,27,0.185185185185185,0,1594,0.7685069008782937,37,3,0.6774193548387096,100,57,0,25,39,19,31,42,2,2,0.576271186440678
0,Attack,Right,170,25,1424,5,2,1,0,26,0.307692307692308,0.192307692307692,320,0.7,16,7,0.5625,19,12,0,16,40,29,5,27,11,0,0.21739130434782608
-3000000,Attack,Right,178,24,1357,1,0,0,2,29,0.379310344827586,0.0344827586206897,414,0.7053140096618358,11,4,0.5238095238095238,31,6,0,12,43,29,21,23,5,0,0.3125
8000000,Defender,Right,180,22,2741,3,6,0,6,20,0.4,0.15,1634,0.7215422276621787,55,12,0.6739130434782609,90,65,0,34,42,24,23,28,5,0,0.3076923076923077
5000000,Defender,Right,188,24,1764,0,0,0,1,5,0.2,0,1766,0.9416761041902605,5,0,0.6875,30,64,1,6,1,3,6,7,1,0,0.6629213483146067
0,Attack,Right,178,23,793,0,0,0,0,20,0.3,0,273,0.652014652014652,14,1,0.75,22,5,0,11,15,8,10,13,2,0,0.375
0,Attack,Left,165,26,1493,1,0,0,2,28,0.5,0.0357142857142857,435,0.7540229885057471,18,5,0.625,31,16,0,25,48,30,13,25,4,0,0.14705882352941177
500000,Defender,Left,194,25,2023,1,0,0,5,9,0.444444444444444,0.111111111111111,987,0.7142857142857143,15,2,0.6,53,49,0,32,35,23,46,36,3,0,0.56
-3000000,Defender,Right,190,22,1620,1,0,0,2,5,0.4,0.2,869,0.8135788262370541,5,0,0.696969696969697,59,100,0,4,6,1,12,12,1,0,0.6617647058823529
5000000,Attack,Right,185,22,2666,7,11,0,0,65,0.384615384615385,0.107692307692308,1877,0.768779968034097,86,31,0.5925925925925926,44,12,1,55,76,50,13,22,3,0,0.4444444444444444
10000000,Attack,Right,185,24,1978,9,4,0,4,61,0.459016393442623,0.147540983606557,548,0.5346715328467153,32,9,0.4090909090909091,30,3,0,47,75,76,47,21,18,0,0.4111111111111111
-3500000,Attack,Right,178,23,160,0,1,0,0,6,0.166666666666667,0,102,0.8137254901960784,5,3,1,2,1,0,1,0,0,3,3,0,0,0.5
0,Midfield,Right,175,24,450,0,2,0,3,1,1,0,149,0.7516778523489933,7,3,0.5333333333333333,23,5,0,3,4,7,13,17,0,1,0.2916666666666667
-1600000,Attack,Right,176,24,170,0,0,0,2,3,0.666666666666667,0,68,0.6323529411764706,2,3,1,4,1,0,1,10,6,7,1,1,0,0.5
1000000,Defender,Right,184,28,1701,0,1,0,7,7,0.142857142857143,0,517,0.7059961315280464,3,3,0.43478260869565216,45,110,0,3,4,2,24,13,0,0,0.53125
-5000000,Midfield,Right,178,26,1547,0,0,0,3,18,0.0555555555555556,0,1016,0.843503937007874,17,1,0.7608695652173914,62,17,0,6,19,16,36,22,1,0,0.45714285714285713
3000000,Attack,Both,187,24,2708,4,8,0,11,62,0.370967741935484,0.0645161290322581,941,0.7353878852284803,31,10,0.675,109,30,0,66,98,57,51,64,6,0,0.4105263157894737
200000,Defender,Left,178,24,2700,3,6,0,9,23,0.347826086956522,0.130434782608696,1285,0.6575875486381323,47,8,0.7450980392156863,80,86,0,12,43,13,50,20,3,0,0.4444444444444444
500000,Defender,Right,184,24,1277,0,2,0,8,8,0.375,0,561,0.6880570409982175,7,2,0.6530612244897959,96,106,1,15,14,5,30,6,0,0,0.6212121212121212
20000000,Midfield,Right,181,21,3052,5,4,0,4,45,0.311111111111111,0.111111111111111,1615,0.7894736842105263,46,9,0.6176470588235294,98,69,0,15,45,37,37,40,0,0,0.45652173913043476
-500000,Attack,Left,185,23,145,0,0,0,2,2,0,0,30,0.5333333333333333,2,0,0,6,1,0,6,5,3,3,1,0,0,0.5
2000000,Defender,Right,185,23,2924,2,2,0,9,20,0.4,0.1,1308,0.8103975535168195,8,3,0.5869565217391305,116,184,1,2,8,2,31,24,1,0,0.5522388059701493
900000,Defender,Left,185,25,838,2,2,0,5,9,0.444444444444444,0.222222222222222,424,0.7547169811320755,11,2,1,16,21,0,10,11,13,11,9,0,0,0.15384615384615385
0,Defender,Right,177,26,2242,1,1,0,3,19,0.105263157894737,0.0526315789473684,1426,0.8127629733520336,30,7,0.7164179104477612,106,56,1,55,41,30,37,32,3,0,0.5737704918032787
0,Defender,Right,177,23,1533,0,5,0,3,18,0.222222222222222,0,958,0.8288100208768268,8,9,0.8,35,37,3,15,20,15,16,6,1,0,0.4666666666666667
500000,Defender,Left,185,26,2674,2,2,0,6,10,0.4,0.2,1633,0.7317819963257808,36,3,0.49019607843137253,96,93,2,11,34,24,29,11,4,0,0.4
-4000000,Midfield,Right,178,22,697,1,0,0,2,11,0.181818181818182,0.0909090909090909,457,0.8183807439824945,8,3,0.625,33,8,0,7,12,11,12,7,0,0,0.42857142857142855
-20000000,Midfield,Left,169,25,1041,1,1,0,2,17,0.117647058823529,0.0588235294117647,791,0.8508217446270544,12,2,0.5862068965517241,45,14,2,10,21,18,25,18,1,0,0.1875
20000000,Attack,Left,186,24,2396,17,3,0,4,111,0.459459459459459,0.153153153153153,604,0.8129139072847682,37,6,0.47368421052631576,22,15,0,8,45,22,43,27,16,0,0.39090909090909093
-500000,Attack,Left,182,25,239,1,0,0,0,2,0.5,0.5,136,0.7132352941176471,3,2,0.375,11,3,0,1,9,8,3,6,0,0,0.6
500000,Defender,Right,182,24,1015,0,0,0,3,3,0,0,480,0.7708333333333334,2,1,0.68,40,40,0,8,13,6,15,9,3,0,0.53125
-500000,Midfield,Right,170,22,328,0,0,0,1,4,0.25,0,257,0.8482490272373541,2,0,0.7142857142857143,8,2,0,5,6,2,1,4,1,0,0.2222222222222222
2300000,Defender,Left,184,24,1802,0,1,0,4,11,0.0909090909090909,0,920,0.6891304347826087,4,1,0.5454545454545454,79,107,0,8,17,7,15,15,1,0,0.6703296703296703
10000000,Attack,Left,183,22,1867,10,10,0,1,56,0.428571428571429,0.178571428571429,955,0.7696335078534031,40,15,0.625,32,2,0,55,70,44,9,14,18,1,0.30303030303030304
13000000,Defender,Right,189,21,2623,2,1,0,1,14,0.214285714285714,0.142857142857143,2086,0.9261744966442953,3,5,0.4634146341463415,88,135,6,9,8,4,17,14,1,0,0.6015037593984962
10000000,Midfield,Both,170,23,2489,0,1,0,1,11,0.181818181818182,0,1418,0.886459802538787,18,6,0.6333333333333333,56,18,1,31,26,23,19,48,1,0,0.32142857142857145
-500000,Attack,Right,187,26,295,0,0,0,0,11,0.363636363636364,0,90,0.7444444444444445,2,0,1,1,4,0,2,14,4,4,4,2,0,0.4411764705882353
0,Defender,Left,181,25,1844,0,0,0,2,14,0.0714285714285714,0,1320,0.8068181818181818,15,3,0.5357142857142857,79,68,1,4,19,10,18,14,0,0,0.55
1000000,Attack,Right,183,25,1876,7,2,3,2,45,0.311111111111111,0.155555555555556,387,0.6640826873385013,11,8,0.8,15,15,0,15,67,25,44,38,24,1,0.375
2000000,Defender,Right,191,24,3064,0,0,0,4,7,0,0,1143,0.8101487314085739,5,0,0.4838709677419355,71,200,2,2,12,6,28,9,1,0,0.6073619631901841
0,Defender,Right,189,22,3060,1,0,0,4,23,0.173913043478261,0.0434782608695652,1733,0.8332371609924986,5,0,0.6530612244897959,118,169,3,17,22,15,25,19,0,0,0.532051282051282
-500000,Attack,Right,194,22,200,0,0,0,0,5,0.2,0,59,0.711864406779661,1,0,0.75,4,7,0,3,7,3,8,1,3,0,0.4117647058823529
9000000,Defender,Left,179,25,3136,1,1,0,5,25,0.28,0.04,1536,0.75,31,6,0.6349206349206349,104,97,0,57,53,43,41,44,8,0,0.4057971014492754
1500000,Attack,Right,186,26,1252,5,0,0,1,52,0.384615384615385,0.0961538461538462,383,0.6945169712793734,20,1,0.3333333333333333,25,11,0,7,16,12,11,11,5,0,0.3853211009174312
0,Defender,Right,195,23,2970,1,1,0,4,9,0.444444444444444,0.111111111111111,1320,0.8348484848484848,11,2,0.7272727272727273,55,181,3,6,9,3,20,17,2,0,0.668918918918919
-3000000,Attack,Right,184,25,1265,9,3,0,1,43,0.372093023255814,0.209302325581395,412,0.7451456310679612,15,4,0.5333333333333333,16,16,0,5,41,24,23,24,14,0,0.35714285714285715
-500000,Attack,Left,174,24,106,0,0,0,0,2,0,0,45,0.8222222222222222,2,1,1,2,1,0,3,2,1,1,2,0,0,0.5
1750000,Midfield,Right,196,23,1222,0,1,0,1,8,0.125,0,468,0.7948717948717948,8,2,0.6666666666666666,38,45,0,0,6,3,9,3,0,0,0.6764705882352942
-2000000,Defender,Right,187,23,828,1,0,0,1,7,0.428571428571429,0.142857142857143,657,0.832572298325723,7,2,0.7142857142857143,27,12,0,11,11,14,13,13,2,0,0.32142857142857145
-1500000,Attack,Right,177,25,513,0,0,0,1,10,0.2,0,184,0.7391304347826086,5,1,0.6153846153846154,17,7,0,16,15,15,10,17,0,0,0.47368421052631576
0,Defender,Left,170,24,2345,0,1,0,5,21,0.333333333333333,0,1293,0.7076566125290024,24,2,0.6721311475409836,92,82,1,13,21,18,25,28,2,0,0.45588235294117646
1500000,Attack,Left,170,26,1503,5,1,0,4,27,0.296296296296296,0.185185185185185,580,0.7448275862068966,13,4,0.6538461538461539,42,14,0,19,43,15,19,28,3,0,0.4
3000000,Attack,Left,182,23,1023,4,2,0,3,30,0.433333333333333,0.133333333333333,505,0.7900990099009901,19,3,0.6666666666666666,23,11,0,19,28,25,27,26,4,0,0.34210526315789475
-1000000,Defender,Right,183,22,1449,0,2,0,5,25,0.36,0,899,0.8042269187986651,16,4,0.6190476190476191,72,48,1,6,13,7,20,10,0,0,0.575
0,Attack,Left,171,22,1617,3,0,0,4,22,0.454545454545455,0.136363636363636,745,0.8053691275167785,30,2,0.7692307692307693,17,6,0,63,51,48,12,23,2,0,0.2413793103448276
2000000,Defender,Left,183,24,3243,0,1,0,2,6,0,0,1722,0.7160278745644599,11,7,0.4727272727272727,95,120,0,41,37,17,15,48,1,0,0.5384615384615384
-1000000,Attack,Right,176,22,797,1,1,0,1,9,0.333333333333333,0.111111111111111,288,0.7395833333333334,10,1,0.8333333333333334,10,4,0,26,22,17,8,10,0,0,0.25
0,Midfield,Left,178,24,1959,0,0,1,4,22,0.0909090909090909,0,864,0.6516203703703703,33,2,0.5111111111111111,74,30,0,5,19,14,29,10,1,0,0.4520547945205479
12000000,Midfield,Right,187,22,2394,0,3,0,8,32,0.3125,0,1579,0.8290056998100064,27,9,0.6363636363636364,149,56,1,24,28,11,41,47,0,0,0.4842105263157895
-2500000,Defender,Right,180,27,1139,1,0,0,3,11,0.272727272727273,0.0909090909090909,564,0.851063829787234,2,0,0.7727272727272727,29,49,1,10,7,4,13,7,1,0,0.5483870967741935
9500000,Attack,Left,181,22,1717,9,1,3,1,61,0.442622950819672,0.147540983606557,618,0.7750809061488673,23,8,0.65,33,8,1,20,36,22,33,26,2,1,0.27906976744186046
10000000,Defender,Right,195,22,2937,3,1,0,3,12,0.333333333333333,0.25,2503,0.895725129844187,7,2,0.6818181818181818,89,142,1,17,15,12,16,13,2,0,0.6915887850467289
-5000000,Midfield,Right,186,22,1455,1,0,0,3,3,0.333333333333333,0.333333333333333,1207,0.9304059652029826,2,2,0.5625,48,56,2,6,9,4,15,16,0,0,0.53125
-10000000,Defender,Right,187,22,617,0,0,0,1,0,0,0,459,0.9281045751633987,0,0,0.4,14,29,0,1,3,0,8,3,0,0,0.5454545454545454
-1000000,Attack,Right,188,24,161,1,0,0,0,4,0.25,0.25,47,0.7872340425531915,2,1,0.3333333333333333,3,0,0,1,7,5,5,2,1,0,0.5
6000000,Defender,Right,174,26,2139,1,2,0,7,5,0.4,0.2,1244,0.7684887459807074,14,5,0.75,74,72,0,20,31,11,33,64,0,0,0.6388888888888888
5000000,Attack,Left,183,24,1473,2,3,0,5,53,0.283018867924528,0.0377358490566038,719,0.7649513212795549,35,5,0.5714285714285714,20,10,0,21,29,17,20,31,7,0,0.42105263157894735
-5000000,Midfield,Right,188,24,1087,5,0,0,4,25,0.4,0.2,801,0.8739076154806492,14,1,0.6086956521739131,39,19,0,5,22,10,28,19,1,0,0.5806451612903226
0,Midfield,Right,183,23,462,0,0,0,0,5,0.2,0,119,0.7899159663865546,2,2,0.6,28,10,0,5,8,3,9,11,0,0,0.5
0,Defender,Right,191,24,540,0,0,0,2,0,0,0,320,0.878125,0,0,0.8,19,26,0,0,8,1,3,4,0,0,0.75
0,Defender,Right,175,26,1642,0,0,0,9,9,0.222222222222222,0,930,0.7204301075268817,12,3,0.627906976744186,73,47,0,20,21,20,44,16,8,0,0.6511627906976745
1000000,Defender,Right,191,24,850,0,0,0,4,6,0,0,361,0.8670360110803325,1,0,0.8,36,35,2,3,6,1,12,6,0,0,0.5666666666666667
-200000,Defender,Left,175,23,564,0,0,0,0,6,0,0,240,0.6916666666666667,7,1,0.8666666666666667,23,31,1,7,9,4,5,7,0,0,0.46153846153846156
10000000,Defender,Left,185,23,2847,2,0,0,6,11,0.363636363636364,0.181818181818182,1776,0.9093468468468469,6,3,0.5588235294117647,71,173,1,1,12,3,20,14,4,0,0.6826923076923077
-1500000,Attack,Right,194,22,670,0,0,0,3,23,0.130434782608696,0,219,0.6118721461187214,9,0,0.6666666666666666,5,4,0,5,21,16,24,10,3,0,0.4948453608247423
0,Attack,Right,179,31,2726,18,4,5,3,74,0.445945945945946,0.243243243243243,445,0.6292134831460674,32,9,0.5714285714285714,20,28,0,12,51,19,19,19,37,2,0.38953488372093026
4500000,Defender,Left,171,23,3240,0,8,0,4,18,0.277777777777778,0,2111,0.7233538607295121,54,8,0.5737704918032787,101,92,1,22,34,30,18,34,1,0,0.5432098765432098
0,Attack,Right,185,22,2159,9,0,0,4,63,0.412698412698413,0.142857142857143,560,0.7142857142857143,29,6,0.625,11,32,0,14,56,56,42,28,17,2,0.41509433962264153
-500000,Defender,Left,192,25,1713,0,0,0,6,10,0.1,0,767,0.788787483702738,2,0,0.6190476190476191,56,84,0,4,6,5,28,6,0,0,0.6538461538461539
3000000,Defender,Left,175,20,892,1,0,0,4,13,0.230769230769231,0.0769230769230769,447,0.7203579418344519,9,2,0.3181818181818182,37,27,0,10,12,14,13,6,1,0,0.23529411764705882
0,Midfield,Right,186,23,2425,4,3,0,10,43,0.232558139534884,0.0930232558139535,1330,0.806015037593985,28,9,0.5396825396825397,92,48,0,31,28,34,64,15,0,0,0.6018518518518519
11000000,Attack,Left,190,23,3031,16,1,6,8,83,0.421686746987952,0.192771084337349,776,0.7731958762886598,28,8,0.4,19,15,0,30,82,87,44,46,6,1,0.36633663366336633
600000,Attack,Both,178,25,644,1,0,0,0,10,0.4,0.1,216,0.6759259259259259,11,1,0.4,17,6,0,5,7,7,5,22,0,0,0.16666666666666666
-6000000,Attack,Right,175,23,1055,0,0,0,4,42,0.285714285714286,0,389,0.7197943444730077,18,1,0.5263157894736842,28,3,0,12,35,13,19,24,9,0,0.45
-1000000,Attack,Right,173,23,302,0,1,0,0,2,0.5,0,67,0.5373134328358209,1,1,0.3333333333333333,7,7,0,3,10,3,4,0,1,0,0.5714285714285714
2000000,Attack,Right,173,23,1817,3,2,0,2,46,0.326086956521739,0.0652173913043478,391,0.5191815856777494,16,2,0.6538461538461539,37,17,0,37,44,38,14,54,10,0,0.25
0,Midfield,Right,177,25,2622,1,0,0,5,32,0.28125,0.03125,905,0.8165745856353591,20,2,0.5869565217391305,78,28,1,52,57,52,46,29,6,0,0.3508771929824561
1000000,Defender,Left,190,30,3420,0,0,0,2,19,0.210526315789474,0,1614,0.8240396530359355,3,2,0.55,125,196,0,21,16,6,34,20,1,0,0.6141304347826086
0,Midfield,Right,180,23,578,2,1,0,2,13,0.307692307692308,0.153846153846154,390,0.7846153846153846,14,3,0.5833333333333334,19,6,0,6,7,2,6,3,1,0,0.2222222222222222
3300000,Defender,Right,182,24,2841,0,0,0,3,11,0.0909090909090909,0,1293,0.6496519721577726,9,4,0.6551724137931034,122,107,1,46,24,18,37,31,0,0,0.5446428571428571
1100000,Defender,Left,182,23,2226,0,3,0,3,23,0.130434782608696,0,1138,0.6195079086115993,55,8,0.5384615384615384,43,59,0,7,17,10,24,15,2,0,0.3125
-2000000,Defender,Right,182,24,2107,0,2,0,4,13,0.0769230769230769,0,1771,0.8560135516657256,15,3,0.7,64,51,0,18,26,21,23,19,1,0,0.5384615384615384
0,Defender,Right,184,23,1333,1,1,0,2,11,0.454545454545455,0.0909090909090909,622,0.7202572347266881,18,1,0.6060606060606061,53,43,0,9,28,10,16,12,1,0,0.37209302325581395
50000000,Attack,Right,174,26,3077,22,1,0,2,87,0.482758620689655,0.252873563218391,1243,0.7610619469026548,45,16,0.8285714285714286,50,10,1,51,104,48,34,64,25,1,0.3211009174311927
-1000000,Attack,Right,168,25,2081,2,0,0,2,47,0.276595744680851,0.0425531914893617,981,0.7043832823649337,32,5,0.6666666666666666,53,9,0,29,69,51,13,51,7,0,0.2857142857142857
7000000,Midfield,Right,184,23,2282,7,1,0,6,59,0.338983050847458,0.11864406779661,848,0.7511792452830188,31,5,0.6333333333333333,39,27,1,16,33,15,25,21,2,0,0.27450980392156865
-500000,Attack,Right,189,26,180,0,0,0,1,5,0.2,0,39,0.5641025641025641,1,0,0.5,2,4,0,1,8,4,5,0,0,0,0.6818181818181818
0,Defender,Right,196,25,3015,1,0,0,8,25,0.16,0.04,1484,0.828167115902965,10,6,0.6857142857142857,76,203,4,4,12,3,44,18,2,0,0.7407407407407407
1500000,Defender,Right,188,22,1877,1,0,0,7,9,0.333333333333333,0.111111111111111,1246,0.8426966292134831,5,1,0.6666666666666666,63,111,0,0,5,3,21,8,1,0,0.53125
3000000,Midfield,Right,176,25,2985,5,7,1,2,84,0.44047619047619,0.0595238095238095,1556,0.7197943444730077,74,15,0.603448275862069,86,15,0,82,99,69,34,69,4,2,0.4
3000000,Defender,Right,185,21,1887,1,2,0,4,10,0.2,0.1,1100,0.7290909090909091,23,4,0.6724137931034483,96,45,0,13,33,12,38,43,4,0,0.41935483870967744
12000000,Midfield,Right,191,22,998,6,2,0,0,28,0.285714285714286,0.214285714285714,616,0.875,16,5,0.6666666666666666,29,5,0,41,25,25,10,23,2,0,0.5121951219512195
0,Midfield,Right,172,29,1746,2,2,0,11,28,0.25,0.0714285714285714,961,0.850156087408949,19,5,0.5869565217391305,60,12,4,23,36,34,45,26,2,1,0.375
1500000,Defender,Left,181,27,585,0,1,0,1,3,0,0,300,0.8166666666666667,1,1,0.75,12,22,0,0,1,1,5,4,0,0,0.6521739130434783
4000000,Attack,Right,178,22,599,1,1,0,5,8,0.25,0.125,368,0.8070652173913043,9,1,0.75,19,8,1,7,9,13,12,5,1,0,0.1875
0,Attack,Left,193,25,792,3,1,0,4,22,0.409090909090909,0.136363636363636,242,0.640495867768595,9,4,0.25,5,21,0,5,29,20,39,17,8,0,0.5967741935483871
0,Attack,Left,173,25,1988,9,7,6,5,85,0.447058823529412,0.105882352941176,1079,0.8127896200185357,51,13,0.6078431372549019,58,3,0,47,53,44,44,63,18,1,0.29545454545454547
2500000,Attack,Right,179,24,1240,7,1,0,1,26,0.538461538461538,0.269230769230769,308,0.7564935064935064,10,2,0.6363636363636364,16,8,0,3,27,5,14,23,13,0,0.3142857142857143
0,Defender,Right,180,23,863,0,0,0,2,7,0.142857142857143,0,413,0.7602905569007264,4,1,0.42105263157894735,29,19,1,5,17,10,13,5,2,0,0.2631578947368421
2000000,Defender,Right,170,25,2528,1,4,0,8,13,0.307692307692308,0.0769230769230769,1640,0.801829268292683,44,7,0.5795454545454546,125,50,1,36,47,26,37,40,1,0,0.4666666666666667
500000,Defender,Left,183,24,950,0,2,0,2,5,0.4,0,557,0.7863554757630161,13,4,0.7222222222222222,39,27,0,8,10,10,12,6,1,0,0.5161290322580645
13000000,Defender,Left,175,21,1151,0,3,0,1,7,0.142857142857143,0,1352,0.8986686390532544,12,5,0.5882352941176471,54,19,1,5,7,5,15,5,1,0,0.42857142857142855
15000000,Defender,Right,188,23,3150,0,1,0,4,14,0.214285714285714,0,2412,0.9237147595356551,8,2,0.578125,91,138,0,7,18,7,41,27,1,1,0.518796992481203
800000,Defender,Left,177,21,627,0,0,0,1,3,0,0,379,0.7678100263852242,5,0,0.4,18,17,0,0,2,0,7,0,0,0,0.25
-3000000,Attack,Right,178,22,902,1,1,0,1,19,0.368421052631579,0.0526315789473684,326,0.6993865030674846,17,2,0.8125,22,7,0,65,38,45,15,26,6,0,0.38596491228070173
-1000000,Defender,Left,188,28,1149,2,0,0,7,11,0.454545454545455,0.181818181818182,760,0.7605263157894737,4,0,0.6666666666666666,65,61,0,5,2,2,27,8,0,0,0.6705882352941176
3250000,Attack,Right,175,24,1827,4,4,0,4,43,0.418604651162791,0.0930232558139535,611,0.6432078559738135,36,4,0.5151515151515151,40,13,0,10,52,23,28,43,5,0,0.375
-2000000,Defender,Right,184,23,593,0,1,0,1,0,0,0,414,0.7657004830917874,4,3,0.6666666666666666,21,12,1,7,5,6,5,2,0,0,0.3076923076923077
-250000,Attack,Right,188,23,122,0,0,0,0,5,0.4,0,40,0.825,4,0,0.5,4,1,0,0,1,2,2,3,0,0,0.1111111111111111
-8000000,Midfield,Right,183,25,762,0,0,0,2,9,0.222222222222222,0,361,0.8365650969529086,3,0,0.7407407407407407,38,24,0,5,6,8,12,10,1,0,0.6
-30000000,Attack,Left,171,22,1817,3,3,0,4,26,0.461538461538462,0.115384615384615,1020,0.8088235294117647,38,7,0.5526315789473685,60,7,1,48,36,47,23,33,7,0,0.24242424242424243
2000000,Attack,Right,188,23,1618,5,3,0,1,36,0.25,0.138888888888889,1011,0.8219584569732937,23,5,0.59375,44,14,1,16,46,32,19,11,3,0,0.5172413793103449
-5000000,Attack,Right,186,23,750,1,1,0,1,19,0.368421052631579,0.0526315789473684,225,0.7288888888888889,16,1,0.4444444444444444,16,6,0,11,22,13,10,16,0,0,0.42857142857142855
20000000,Attack,Right,188,27,3111,13,7,2,4,109,0.284403669724771,0.119266055045872,1097,0.7146763901549681,42,11,0.6,56,40,0,34,95,68,42,38,33,1,0.425414364640884
-25000000,Attack,Left,177,24,2137,5,4,1,2,63,0.317460317460317,0.0793650793650794,1288,0.8462732919254659,50,15,0.47058823529411764,31,1,0,49,71,43,18,66,5,2,0.2
1000000,Midfield,Right,187,23,1859,1,4,0,3,22,0.227272727272727,0.0454545454545455,749,0.7823765020026703,22,4,0.589041095890411,113,30,0,12,33,24,32,14,0,0,0.5652173913043478
2500000,Defender,Right,185,22,1121,0,0,0,3,9,0.333333333333333,0,717,0.7866108786610879,3,1,0.6521739130434783,45,52,0,7,17,8,13,8,1,0,0.5609756097560976
4500000,Attack,Right,183,24,2194,7,3,0,1,50,0.34,0.14,463,0.7105831533477321,22,6,0.631578947368421,26,4,0,22,38,58,31,21,10,0,0.24210526315789474
0,Defender,Right,180,22,1048,0,3,0,1,8,0.25,0,770,0.8090909090909091,19,4,0.7666666666666667,48,29,0,1,18,7,19,12,1,0,0.4864864864864865
1000000,Defender,Left,170,24,484,0,0,0,1,2,0.5,0,239,0.7531380753138075,6,0,0.5238095238095238,29,15,0,9,6,7,5,6,0,0,0.3157894736842105
-500000,Defender,Right,181,24,906,2,1,0,0,10,0.7,0.2,517,0.781431334622824,9,3,0.65,28,19,0,14,21,9,20,5,0,0,0.3333333333333333
8000000,Midfield,Left,185,23,2418,2,4,0,5,31,0.225806451612903,0.0645161290322581,991,0.7426841574167508,28,7,0.581081081081081,99,30,0,27,59,52,54,71,0,0,0.3728813559322034
0,Attack,Right,182,21,160,0,0,0,0,1,1,0,15,0.6,1,0,0,1,0,0,1,10,2,2,2,6,0,0
-300000,Defender,Right,188,23,2010,2,0,0,6,13,0.230769230769231,0.153846153846154,1011,0.7576656775469832,5,0,0.6666666666666666,67,66,1,4,19,11,35,22,1,0,0.4444444444444444
-1000000,Defender,Left,171,26,154,0,0,0,0,1,0,0,121,0.8512396694214877,3,1,0.6666666666666666,5,0,0,2,3,0,1,1,0,0,0
-10000000,Attack,Right,188,22,1825,5,3,0,4,39,0.487179487179487,0.128205128205128,1056,0.7916666666666666,27,5,0.5757575757575758,52,20,0,29,49,29,23,20,3,0,0.5
2000000,Attack,Right,186,21,743,5,1,2,2,17,0.352941176470588,0.294117647058824,236,0.7076271186440678,12,5,0.4666666666666667,17,8,0,9,10,17,7,10,3,1,0.46511627906976744
-700000,Midfield,Left,188,26,407,0,0,0,0,5,0,0,190,0.7789473684210526,3,0,0.5333333333333333,21,1,0,1,0,5,9,1,0,0,1
3000000,Midfield,Left,180,24,2463,1,5,0,1,43,0.209302325581395,0.0232558139534884,938,0.6375266524520256,41,8,0.42857142857142855,83,44,0,49,46,41,29,30,6,1,0.21794871794871795
-2000000,Attack,Right,182,28,994,0,0,0,0,20,0.35,0,197,0.6142131979695431,6,0,0.25,14,7,0,21,60,44,11,18,10,0,0.3392857142857143
50000,Attack,Right,180,31,1778,8,2,0,2,57,0.43859649122807,0.140350877192982,1138,0.8233743409490334,28,8,0.5185185185185185,45,8,1,44,31,33,17,26,8,0,0.36363636363636365
600000,Attack,Left,178,26,1009,4,1,1,2,26,0.346153846153846,0.153846153846154,463,0.7041036717062635,28,4,0.6,24,5,0,19,26,22,6,16,3,0,0.375
0,Attack,Right,183,23,2476,6,2,0,5,61,0.262295081967213,0.0983606557377049,568,0.7376760563380281,30,3,0.7222222222222222,23,20,0,10,102,63,60,55,23,1,0.27647058823529413
500000,Attack,Right,171,25,463,0,1,0,2,16,0.1875,0,176,0.7329545454545454,11,1,0.8571428571428571,9,8,0,13,22,9,7,12,0,0,0.3076923076923077
8000000,Attack,Right,179,27,1887,13,0,2,5,69,0.405797101449275,0.188405797101449,367,0.662125340599455,16,2,0.75,12,9,0,11,43,19,38,32,8,1,0.28378378378378377
-3200000,Attack,Right,182,20,139,0,0,0,0,0,0,0,25,0.68,1,0,1,1,1,0,3,8,4,5,0,1,0,0
